,Open,High,Close
825,1114.010011,1119.000011,1117.460049
826,1114.969988,1115.239981,1111.840064
827,1107.84004,1115.799968,1115.099985
828,1088.300029,1101.169959,1100.619972
829,1080.769969,1091.990061,1086.219958
830,1071.850064,1084.949989,1084.749994
831,1072.820041,1080.759969,1069.859991
832,1064.000012,1074.689995,1072.980037
833,1075.399978,1076.289956,1060.789969
834,1079.569998,1082.940038,1069.959989
835,1087.400051,1091.319955,1077.290054
836,1076.14996,1092.310053,1084.659996
837,1070.989964,1082.310053,1078.140033
838,1069.789993,1069.999988,1069.869991
839,1057.200056,1059.659996,1057.340053
840,1051.369954,1063.980013,1058.180032
841,1050.949965,1063.440026,1053.26003
842,1063.510024,1066.349955,1054.480001
843,1062.160057,1066.62007,1059.589998
844,1062.03006,1068.000036,1063.110034
845,1048.600022,1061.500073,1058.410027
846,1037.160057,1053.190032,1045.929965
847,1033.420027,1036.16996,1031.890064
848,1027.000061,1038.310029,1034.070011
849,1029.949989,1033.360028,1022.309993
850,1031.720068,1034.749994,1025.199983
851,1035.74997,1048.740019,1031.550072
852,1034.869991,1038.000037,1033.560023
853,1033.920014,1039.749994,1035.229982
854,1006.750007,1032.850041,1032.47005
855,1007.699984,1017.559987,1011.780006
856,1009.51,1015.930027,1010.590035
857,1008.750019,1018.500025,1016.030024
858,1022.609986,1023.930014,1007.950038
859,1025.599974,1027.000061,1022.750043
860,1020.350041,1031.65007,1021.520012
861,1031.500073,1032.370052,1026.109961
862,1031.790066,1035.999964,1027.04006
863,1028.930014,1041.520073,1030.579974
864,1037.430051,1037.510049,1030.419978
865,1019.10001,1036.940063,1036.239958
866,1015.199983,1023.430026,1014.999988
867,1028.820017,1028.820017,1015.199983
868,1031.870064,1040.569974,1025.549975
869,1001.000025,1034.749994,1031.409954
870,1004.999988,1013.000037,1007.000001
871,1011.460014,1019.000013,1003.30003
872,976.580011,1015.460038,1011.410015
873,892.990039,896.900004,888.790019
874,885.87003,898.33003,898.030038
875,875.760032,885.630035,882.010002
876,866.66001,876.25002,876.110024
877,866.030026,873.480027,871.990002
878,863.840018,868.830019,868.240033
879,856.28002,862.649986,855.86003
880,865.319982,865.980027,853.670023
881,867.449991,873.990015,865.740033
882,874.99999,877.50999,872.349994
883,888.000039,894.100012,876.090024
884,882.729984,889.360005,887.990039
885,880.249984,887.669986,887.000002
886,869.080012,880.84003,875.910029
887,874.819994,877.519989,876.390017
888,878.300031,882.749984,878.170035
889,886.550013,886.550013,877.229996
890,886.500014,890.099987,886.840006
891,896.150023,901.590012,886.500014
892,898.390029,904.130011,903.110036
893,905.990026,905.990026,898.390029
894,886.350018,903.970015,903.320031
895,887.409992,888.390029,886.110024
896,896.200021,897.000002,887.759983
897,894.500002,895.680034,889.070012
898,897.399992,897.900041,893.060037
899,888.540025,896.970003,896.190022
900,890.019989,892.000002,888.670022
901,883.730021,889.749996,888.050037
902,882.439991,883.78002,879.58
903,873.500027,879.879993,879.560001
904,860.349982,873.500027,871.630011
905,854.360006,866.190022,860.379981
906,855.760033,858.040038,846.900005
907,849.070013,860.379981,855.430041
908,850.249984,855.410041,848.550026
909,859.619999,863.730021,850.149987
910,869.99999,874.899992,866.390017
911,877.829982,878.000039,870.209985
912,872.699985,874.749996,873.710021
913,870.650035,876.910004,869.330006
914,868.35003,872.109999,865.420041
915,857.709985,872.000002,865.650035
916,861.28002,862.439992,856.910005
917,864.440004,864.919992,859.659998
918,878.37003,880.229984,869.809995
919,886.830006,888.500026,881.25002
920,886.900004,887.000002,885.510038
921,890.560037,895.520038,890.410041
922,895.490039,895.84003,892.659986
923,895.039989,898.450027,890.650035
924,904.689997,909.709997,896.570012
925,905.390041,905.520038,904.99999
926,903.440028,907.000002,906.570012
927,894.99999,904.550001,904.220009
928,892.990039,896.510014,887.749984
929,885.46004,895.610036,890.920028
930,884.899992,894.819994,882.269995
931,886.990002,889.98999,885.349981
932,893.870017,896.850006,887.699985
933,907.259995,910.299982,902.900041
934,910.700033,913.000038,903.800019
935,902.000002,912.669985,910.700033
936,886.610011,902.95004,896.600012
937,918.990014,919.999989,910.680034
938,921.000026,926.860005,918.550025
939,927.129998,927.970039,919.609999
940,924.300006,928.000038,924.689997
941,919.999989,923.000038,923.000038
942,913.000038,920.810031,920.239984
943,903.450027,911.140023,905.990026
944,911.000026,912.950039,905.239984
945,899.210009,906.27002,905.089987
946,890.009989,895.410041,893.490027
947,879.899992,889.17001,886.430016
948,890.199985,891.000026,882.309994
949,886.450015,892.08,887.880041
950,874.899992,881.840006,880.370042
951,878.800019,884.689997,877.07
952,873.75002,878.000039,873.650023
953,877.259996,879.679998,866.200022
954,871.880005,876.320019,869.789995
955,888.34003,889.879993,880.930028
956,893.990014,901.000026,884.739996
957,901.370017,910.84003,900.680034
958,888.650023,901.000026,900.620035
959,879.230009,889.430004,886.25002
960,880.099987,884.699997,875.039989
961,868.980015,879.659998,877.000002
962,885.46004,886.000026,871.980003
963,883.970015,887.000002,879.809994
964,882.1,891.000026,890.219984
965,870.420041,879.99999,879.729996
966,864.300007,866.330019,864.639999
967,862.50999,869.450003,859.699997
968,867.849981,870.590037,859.100012
969,873.000039,873.970015,867.629987
970,868.120036,877.000002,871.220021
971,869.919992,878.900017,870.760032
972,875.710034,877.990039,868.310031
973,883.500026,892.139998,881.27002
974,875.259984,878.820019,873.320031
975,877.000002,889.959991,882.789983
976,902.559988,909.310006,889.420004
977,908.020038,911.66001,906.970002
978,904.99999,920.600036,908.530025
979,910.019989,913.490026,909.18001
980,919.000014,919.97999,903.870017
981,895.500038,916.380017,915.890029
982,877.49999,888.690022,887.1
983,878.890017,882.469991,877.529989
984,875.309982,880.540038,880.229984
985,870.84003,879.659998,871.480015
986,857.000002,873.880017,873.630023
987,863.010039,863.870018,857.229997
988,848.260033,861.850006,861.550013
989,836.960004,846.800007,845.720034
990,820.099988,834.550001,829.61
991,823.260033,824.719997,820.430041
992,819.000015,827.639987,824.570001
993,803.250033,822.699986,819.060013
994,807.599988,807.739985,801.420017
995,816.250021,816.470016,809.100013
996,808.110037,818.000039,813.450028
997,801.000027,815.500039,807.899981
998,800.600037,803.960016,800.109988
999,769.160012,803.440029,799.869994
1000,785.349982,785.800032,765.91003
1001,786.750009,790.840031,782.55999
1002,786.590013,796.000027,793.370031
1003,785.950029,797.000003,781.930005
1004,791.990003,792.100001,790.04999
1005,792.879982,793.100037,790.389981
1006,782.919981,792.349995,790.179987
1007,775.50004,783.750021,777.649987
1008,778.750022,779.550002,774.849995
1009,786.060026,786.990003,783.050039
1010,804.250009,805.750033,795.069989
1011,813.460028,814.20001,806.200022
1012,804.540002,814.829995,813.040038
1013,795.009991,802.249997,801.190023
1014,803.990015,805.369982,794.190011
1015,806.680011,807.000003,802.659987
1016,813.500027,814.000015,812.419993
1017,812.409993,819.230009,809.639999
1018,814.739997,815.239985,810.309983
1019,811.29002,816.920005,811.260021
1020,816.830007,817.50999,814.709998
1021,811.240021,819.250009,811.320019
1022,804.999991,812.759984,807.789984
1023,818.500027,820.299983,814.300008
1024,826.990003,826.990003,821.540014
1025,827.899981,830.690035,825.309983
1026,830.710034,831.890005,827.609988
1027,831.69001,839.699998,834.819995
1028,834.500003,834.919992,831.520014
1029,834.060013,836.620012,832.599988
1030,841.030026,844.000015,831.380018
1031,828.930017,840.149987,838.600024
1032,805.299983,822.839982,821.500015
1033,797.799983,807.139999,806.190023
1034,801.100025,806.990003,801.200022
1035,794.799996,804.749997,799.779996
1036,794.999991,795.950029,790.129988
1037,802.299996,808.410029,790.770033
1038,799.260009,801.250021,799.709998
1039,798.00004,805.450041,795.530039
1040,805.299983,808.970016,792.459992
1041,795.990028,807.000003,806.850007
1042,787.399993,793.260033,792.889981
1043,779.729998,788.740022,787.819983
1044,780.129988,785.349982,782.859982
1045,781.750009,787.899981,780.700035
1046,778.40003,783.00004,782.419993
1047,780.129988,786.670011,785.369982
1048,769.699998,778.81002,773.950017
1049,759.070014,772.95998,770.169987
1050,761.130025,771.110025,765.740034
1051,767.689987,770.46998,759.020015
1052,758.200035,776.600013,775.600037
1053,750.51004,757.619988,755.690035
1054,753.740022,760.950029,753.83002
1055,746.75001,756.950005,753.680024
1056,751.760009,755.600038,750.730035
1057,750.770034,758.480028,753.670024
1058,741.240022,756.830008,754.210011
1059,735.990028,749.000016,741.500016
1060,704.66,705.339984,702.869983
1061,710.359983,712.769985,704.510004
1062,717.709987,719.64,711.320021
1063,722.399994,724.340008,715.189987
1064,719.330008,734.999992,724.929993
1065,737.000004,742.199999,723.250034
1066,742.000004,742.429993,739.989992
1067,742.829983,744.999991,741.480016
1068,732.269997,738.350032,738.120037
1069,735.540039,736.300021,733.300033
1070,735.449981,739.380007,734.749998
1071,729.340008,741.470017,737.96998
1072,724.929993,731.930005,723.670024
1073,719.420006,727.000004,723.250034
1074,699.999992,710.570039,707.379995
1075,701.690012,706.910006,700.009992
1076,707.140001,708.84002,706.290021
1077,708.070039,712.879983,708.870019
1078,714.510004,715.179987,709.500004
1079,713.970017,718.82002,715.630037
1080,723.260034,724.65,722.359995
1081,720.710035,722.999979,720.109989
1082,716.600014,729.100014,721.070027
1083,705.49998,721.920006,720.780034
1084,699.170012,707.819984,701.960005
1085,715.92003,716.470017,702.699987
1086,699.230011,703.510028,697.55999
1087,689.999992,701.920006,696.880007
1088,685.389983,691.650013,685.419982
1089,694.999992,696.880007,684.210011
1090,687.58999,695.610038,691.130025
1091,692.150001,694.500004,687.819984
1092,694.999992,695.50998,691.030028
1093,702.239998,705.890031,695.249986
1094,691.310021,699.220011,698.370032
1095,687.779985,693.900019,691.890007
1096,668.00998,684.909994,683.670025
1097,660.169988,674.999992,670.710036
1098,666.440018,667.000005,661.150025
1099,669.969993,669.999992,667.969981
1100,668.990017,669.799997,665.870032
1101,669.510004,677.99998,669.969993
1102,655.700036,668.920019,668.210036
1103,645.990029,653.01998,647.18
1104,649.999993,659.999992,647.259998
1105,660.660037,662.18,652.549991
1106,662.99998,667.59999,659.050016
1107,663.750023,669.799997,665.900031
1108,654.650001,668.340033,663.029979
1109,670.199987,671.490017,652.289998
1110,674.999992,678.230035,667.120002
1111,685.47998,686.500016,681.720011
1112,684.500004,686.860008,682.959981
1113,694.789997,695.549979,687.919982
1114,679.500004,690.900031,687.58999
1115,679.859996,681.000029,680.299985
1116,676.500017,683.029979,675.149989
1117,679.999992,682.000004,677.759986
1118,686.800009,687.000004,677.299997
1119,672.010004,687.329996,680.349984
1120,681.010028,684.630001,678.670025
1121,705.580039,706.700011,681.790009
1122,755.540039,759.420005,694.999992
1123,743.950017,756.34002,755.489979
1124,740.129988,746.990004,744.699999
1125,741.940005,743.83002,740.980029
1126,751.850007,754.869994,744.749998
1127,752.899982,758.500028,751.480016
1128,741.860007,747.529991,744.560002
1129,759.669999,761.32002,744.090014
1130,761.000028,763.580026,757.839983
1131,770.710035,774.380006,767.649987
1132,762.749985,769.889994,768.050039
1133,755.720035,763.920018,762.499991
1134,765.199986,765.990028,756.990004
1135,759.050014,764.999991,761.780009
1136,754.150012,759.300008,754.500003
1137,759.949992,762.839983,756.500016
1138,749.849995,761.240022,753.460029
1139,753.050039,764.889994,749.160012
1140,731.000028,750.03999,749.380006
1141,732.209999,734.919993,733.990016
1142,724.470005,731.380019,728.120037
1143,717.499992,728.560027,727.499992
1144,707.779985,718.660024,718.280034
1145,708.110038,712.879983,709.979992
1146,709.600002,712.99998,709.68
1147,693.090039,709.000016,706.040027
1148,689.410006,694.909994,690.880032
1149,697.959981,700.650037,692.19
1150,709.759998,712.809984,700.770034
1151,699.999992,712.249998,706.150025
1152,685.96003,699.889995,699.400007
1153,679.999992,686.500016,680.720036
1154,684.550003,684.999992,681.040028
1155,684.000017,688.580027,685.08999
1156,684.240011,687.389995,681.680012
1157,677.369995,688.990017,688.00998
1158,664.999992,677.619989,677.249998
1159,662.98998,672.000004,669.220011
1160,675.600039,680.449981,678.630026
1161,674.27001,680.47998,676.800009
1162,667.379995,680.600038,677.18
1163,673.110038,677.99998,669.510004
1164,675.49998,678.87002,675.539979
1165,674.120014,677.249998,677.140001
1166,667.509992,674.640001,672.869983
1167,670.279985,674.250011,667.539991
1168,659.250011,672.849984,668.660025
1169,647.419994,660.149989,660.009992
1170,638.590027,642.239999,642.000005
1171,644.510005,646.37002,642.349996
1172,639.050016,645.870032,642.229999
1173,641.79001,644.260011,640.539979
1174,639.610002,649.380008,642.819985
1175,639.999993,643.720024,641.330021
1176,625.50998,638.02998,628.750023
1177,637.299998,639.510005,632.679988
1178,628.260035,636.500017,632.969981
1179,636.050028,642.59999,632.299998
1180,618.89002,634.999993,634.959994
1181,614.999993,616.870008,613.360033
1182,608.320034,613.380032,607.989981
1183,614.999993,617.929982,607.569991
1184,600.479981,618.350033,615.50998
1185,608.760023,612.939982,610.820034
1186,586.140026,598.48003,593.05998
1187,576.980006,583.690025,580.760036
1188,578.430032,580.670038,576.730012
1189,576.370021,579.190013,574.919995
1190,572.150002,579.150014,576.520017
1191,567.120003,571.930007,570.479982
1192,576.300023,577.849985,571.190025
1193,590.189989,592.429995,581.700013
1194,584.949994,588.600027,586.01003
1195,592.449994,593.520029,585.98003
1196,588.760023,600.059992,595.920032
1197,580.009993,588.410032,587.829985
1198,581.82001,582.999981,580.469982
1199,574.959994,580.12999,580.069992
1200,565.900033,566.230024,564.31001
1201,567.699989,573.990018,569.300011
1202,562.759987,566.600015,564.680001
1203,567.329998,568.089979,560.700037
1204,567.999981,571.480018,571.480018
1205,579.839997,579.839997,565.209988
1206,579.809998,579.999993,577.509993
1207,573.590028,584.280011,581.530017
1208,562.619991,574.210013,570.850034
1209,560.339985,564.520005,564.510005
1210,561.300023,565.069992,559.050017
1211,561.720013,567.000006,561.090028
1212,569.769999,570.299986,565.099991
1213,584.210013,585.319985,568.50003
1214,575.850034,581.00003,580.449982
1215,587.599991,587.889984,578.230037
1216,576.480018,581.970006,580.569979
1217,575.449982,578.129978,570.409983
1218,570.219988,580.489981,578.590028
1219,571.790011,572.64999,570.98003
1220,588.720024,589.999993,580.860033
1221,588.159977,591.900008,588.230036
1222,595.810034,599.130014,594.340009
1223,601.00003,601.730012,591.530017
1224,609.160013,611.920007,603.660026
1225,601.650014,609.600003,609.460006
1226,613.440031,613.810022,600.800035
1227,600.509981,615.690037,614.110015
1228,625.09999,632.419995,600.399983
1229,633.830021,637.849984,623.049979
1230,617.959982,630.09999,628.930019
1231,605.349984,614.999993,611.110027
1232,600.780035,608.50003,604.000017
1233,610.349984,614.550004,605.229987
1234,612.959982,616.190025,613.660026
1235,606.82001,616.38002,609.150014
1236,605.52998,616.900008,612.789986
1237,594.999993,610.569979,607.549992
1238,605.920032,607.889983,596.970006
1239,609.620002,614.829997,611.020029
1240,601.200025,608.109978,607.259999
1241,603.790023,611.600015,604.430007
1242,612.989981,616.080028,604.849997
1243,615.019992,616.740011,614.979993
1244,610.910032,617.999981,615.469981
1245,604.000017,611.350021,609.72
1246,598.240036,606.630014,601.270023
1247,592.899983,598.450031,597.599991
1248,604.250011,608.850021,596.060028
1249,605.690037,616.260023,599.30001
1250,608.04998,612.799986,607.449994
1251,608.560028,617.689988,609.570003
1252,622.999981,623.810022,606.070028
1253,647.549991,648.990017,624.600003
1254,642.349996,653.140038,651.010029
1255,633.970018,636.000029,635.96003
1256,633.520029,634.500005,626.860008
1257,628.48003,635.329985,630.840033
1258,632.239999,636.430019,632.319997
1259,638.45003,639.000017,635.149989
1260,645.409983,647.949982,642.61999
1261,640.770035,647.499993,646.920007
1262,651.750011,653.490029,641.240023
1263,653.440031,656.590015,648.410031
1264,652.030004,658.590027,655.760035
1265,647.030004,653.500029,647.020004
1266,644.999993,649.490005,649.330009
1267,646.600014,648.500029,642.58999
1268,638.500029,648.800022,646.050028
1269,634.610002,647.389995,639.979993
1270,630.920031,636.060028,633.49003
1271,623.119978,637.269998,633.980018
1272,620.890032,625.910032,625.039992
1273,616.600015,623.500029,621.130026
1274,614.999993,622.779986,615.99003
1275,608.750023,617.849984,617.779986
1276,599.999993,607.000005,605.149989
1277,607.949982,611.900008,600.249987
1278,610.039992,611.500017,607.140002
1279,609.050016,611.190025,606.80001
1280,608.04998,608.810022,604.959994
1281,620.429982,622.489993,614.250011
1282,622.000005,624.000017,621.250023
1283,622.259999,625.700037,622.399995
1284,618.600027,625.599978,618.250036
1285,609.999993,619.769998,618.390032
1286,606.590015,612.359996,609.31001
1287,607.349997,611.650014,609.899995
1288,607.000005,607.939982,606.110027
1289,611.960006,616.78001,607.939982
1290,603.870021,617.879984,614.000017
1291,604.969994,607.62999,604.640002
1292,602.819985,608.810022,606.520017
1293,612.929982,612.929982,605.559979
1294,611.540016,612.000005,609.759999
1295,610.499981,613.840021,612.2
1296,607.879984,608.129978,605.910032
1297,612.020005,614.500005,611.460018
1298,608.640026,611.350021,609.849997
1299,607.150002,609.390008,606.770011
1300,595.009993,610.830034,609.090015
1301,590.660038,597.070004,596.330022
1302,584.869996,586.41002,585.109991
1303,584.939995,585.499981,580.830034
1304,582.999981,584.000018,580.109991
1305,578.04998,579.999993,577.689989
1306,570.780035,580.319986,579.979994
1307,571.980006,574.480006,568.099979
1308,577.509993,578.710025,569.490006
1309,586.320022,587.679989,580.930032
1310,586.00003,588.660026,585.519981
1311,590.52998,591.00003,585.99003
1312,640.990029,640.990029,639.570003
1313,626.630014,634.000017,632.909983
1314,631.980005,631.980005,628.580027
1315,626.260023,626.950006,624.989993
1316,631.220024,632.889983,629.640002
1317,623.500029,629.390008,625.96003
1318,629.749999,633.800022,623.140038
1319,646.500017,647.000005,622.459994
1320,659.150013,659.999992,650.019992
1321,662.130001,663.970017,659.010017
1322,665.029992,670.249986,668.280034
1323,652.939982,668.150037,665.409982
1324,642.020004,646.760011,645.900032
1325,641.490017,642.99998,642.399995
1326,642.749986,644.999993,639.7
1327,632.050004,644.490005,640.249987
1328,632.000005,634.68,633.140038
1329,627.949982,631.730011,629.7
1330,630.009992,631.820009,625.820034
1331,627.999981,631.840009,630.369984
1332,628.00998,628.500029,621.830009
1333,624.320009,629.320009,625.96003
1334,622.519992,624.000017,619.540004
